"host_total_listings_count","room_type","latitude","longitude","bathrooms","bedrooms","beds","price","security_deposit","cleaning_fee","availability_365","number_of_reviews"
2,"Private room",42.3458571775015,-71.098344590383,1,1,2,218,2,55,166,5
1,"Entire home/apt",42.3309699516671,-71.0361794937616,1,2,2,127,49,108,48,1
26,"Entire home/apt",42.3475405886171,-71.0602171278931,1,2,2,83,45,24,202,31
339,"Entire home/apt",42.3435426259728,-71.0984860161505,2,2,2,212,1,4,173,3
60,"Entire home/apt",42.3657585822745,-71.0556077923638,2,3,3,76,34,113,40,57
60,"Entire home/apt",42.3681554357008,-71.0558836820978,1.5,2,2,26,24,101,41,45
2,"Private room",42.3343592390275,-71.1020920128418,1,1,1,326,1,1,0,0
1,"Entire home/apt",42.3778554216748,-71.0627970924799,1,1,1,62,2,104,311,66
1,"Entire home/apt",42.3510645134632,-71.130722495787,1,1,1,57,49,88,68,0
1,"Entire home/apt",42.3247960404963,-71.0934128890368,3.5,3,4,218,1,4,17,5
1,"Entire home/apt",42.3372231027931,-71.0742773363578,1.5,2,2,167,1,1,65,1
2,"Entire home/apt",42.3527254642761,-71.120650851692,1,2,2,326,8,1,0,0
2,"Entire home/apt",42.3508689039138,-71.0860779337144,1,1,2,12,2,77,168,8
7,"Entire home/apt",42.3508994789568,-71.0655265221992,1,1,2,76,8,74,76,3
4,"Entire home/apt",42.3470557338705,-71.0802346217492,1,1,1,56,1,97,51,62
982,"Entire home/apt",42.3456534560674,-71.100006037513,1,1,1,41,1,4,360,1
1,"Private room",42.2959953158216,-71.1089881349971,1,1,1,341,30,61,0,39
1,"Private room",42.3564775334428,-71.1652808277017,1,2,3,310,34,97,77,7
1,"Entire home/apt",42.3398270054754,-71.0741947561331,1,1,1,67,1,89,274,9
982,"Entire home/apt",42.351947898941,-71.0465541254851,2,3,3,278,1,4,32,5
1,"Private room",42.3815657328223,-70.9918614789626,1,1,1,348,2,3,161,0
1,"Entire home/apt",42.3383102909043,-71.0836618833145,1,1,3,147,24,108,79,7
5,"Entire home/apt",42.360155920591,-71.0690900659873,1,1,2,122,34,89,144,33
6,"Private room",42.3115805703064,-71.063695030195,2,1,1,261,14,77,329,3
2,"Private room",42.2737184577385,-71.1281281255847,1.5,1,2,342,1,1,357,23
1,"Entire home/apt",42.3700512955151,-71.0416971098822,1.5,2,2,27,2,82,53,59
2,"Private room",42.3179823457741,-71.0612697203139,1,1,1,310,1,55,15,18
1,"Entire home/apt",42.3474992992234,-71.1400423509904,1,1,2,47,46,82,34,21
2,"Private room",42.3524266087659,-71.0783677201479,1,1,1,342,1,94,0,49
1,"Private room",42.3529239356299,-71.0808035481225,1.5,1,1,163,1,1,0,0
1,"Private room",42.3106573991573,-71.084936558665,1,1,1,271,1,3,0,0
1,"Private room",42.3578865159183,-71.0539589575625,1,1,2,188,1,1,0,3
1,"Entire home/apt",42.3664531548085,-71.0571940680421,1,0,1,47,2,85,69,16
982,"Entire home/apt",42.346656813929,-71.0791157101381,1.5,2,2,83,1,4,360,2
1,"Private room",42.3255301152041,-71.0636372625229,1,1,1,342,1,61,66,19
5,"Private room",42.376597640496,-71.0363424355843,2,1,1,301,2,55,147,68
40,"Entire home/apt",42.349499235464,-71.0848638172023,1,1,2,103,49,9,308,2
2,"Private room",42.2805281262362,-71.1308425410353,0,1,1,319,1,1,348,52
505,"Entire home/apt",42.3464855350569,-71.0783336554381,1,1,2,253,2,17,328,1
630,"Entire home/apt",42.3545316617566,-71.0597672309579,1,0,1,36,45,110,92,9
1,"Private room",42.3136261109129,-71.1081952453006,1,1,1,8,8,82,0,0
3,"Private room",42.3160522912141,-71.0993213387665,1.5,1,1,326,1,35,65,99
17,"Private room",42.2814740997523,-71.0661805533886,3.5,1,2,286,2,55,349,2
1,"Entire home/apt",42.3576700655543,-71.0690261145135,1,1,1,107,1,1,292,35
982,"Entire home/apt",42.3516059631302,-71.0615462714704,1,1,1,41,1,4,360,1
4,"Entire home/apt",42.3440283674276,-71.0829201416334,1,1,1,68,1,88,223,173
1,"Entire home/apt",42.2633856596082,-71.153656164041,1,2,2,27,1,1,0,0
11,"Private room",42.354596092636,-71.1381775107368,3,1,1,234,1,95,278,0
1,"Entire home/apt",42.3799003509819,-71.0296025401109,1,1,1,355,27,93,0,6
1,"Entire home/apt",42.3587189242061,-71.0695885859974,1,2,2,206,36,74,0,3
630,"Entire home/apt",42.3359265870715,-71.0746481981922,1,1,1,318,45,4,102,1
4,"Entire home/apt",42.3132124772745,-71.1080872774361,2,2,2,17,1,61,0,1
182,"Entire home/apt",42.3124738514696,-71.0616136872039,2.5,2,3,190,2,56,148,0
1,"Shared room",42.3826272179756,-71.0201001260811,1,1,1,319,1,1,0,0
1,"Private room",42.3347775051109,-71.0485811247269,1,1,3,319,1,1,0,1
2,"Private room",42.3050014066945,-71.1071879785464,1,1,1,359,1,1,244,1
1,"Private room",42.2869237725903,-71.1413467121575,1,1,2,334,34,65,177,9
1,"Private room",42.3579344870864,-71.054335754421,1,1,1,188,1,1,0,0
8,"Entire home/apt",42.3511048484816,-71.0788933374555,3.5,7,7,281,24,4,305,28
1,"Entire home/apt",42.349748750356,-71.0785675974433,1,1,2,130,58,61,132,18
11,"Entire home/apt",42.3361665581924,-71.0527471800403,1,2,4,83,34,4,59,0
9,"Entire home/apt",42.3639542891066,-71.0515868970492,1,2,3,360,49,113,307,82
2,"Private room",42.3439762559789,-71.0828806141435,1,1,1,246,1,1,327,3
85,"Entire home/apt",42.3508218593609,-71.082038909853,1,0,1,110,1,89,144,26
60,"Entire home/apt",42.3668068903293,-71.0555803794653,1,2,2,360,27,101,34,3
1,"Entire home/apt",42.3795020960027,-71.0684091205669,2,4,4,225,34,4,162,3
12,"Entire home/apt",42.3474411881266,-71.0604976286469,2,4,7,244,8,32,324,15
31,"Private room",42.3043727946583,-71.0719322604987,1,1,1,246,34,74,365,3
1,"Entire home/apt",42.376446388363,-71.0650769391467,1,2,2,98,1,4,0,0
5,"Entire home/apt",42.3433677768883,-71.0829528385925,1,0,2,78,2,85,315,79
6,"Private room",42.3435150470877,-71.0749556257785,2,2,2,299,14,115,271,24
2,"Entire home/apt",42.3895306348986,-71.0058574277738,3,4,4,147,1,35,35,39
4,"Private room",42.3334556316474,-71.0313821714169,2,2,2,119,2,95,150,2
2,"Private room",42.3194170466046,-71.0410807978329,1,1,1,335,1,55,94,0
3,"Private room",42.3434946294082,-71.0967986304098,1,1,1,27,1,1,57,0
1,"Entire home/apt",42.3537825997591,-71.0634591479927,1,1,1,133,34,88,178,11
2,"Entire home/apt",42.352579737702,-71.0787909431635,1,1,1,123,1,14,0,37
505,"Entire home/apt",42.3646675827611,-71.0610800107527,2,2,2,253,1,17,324,10
1,"Entire home/apt",42.3604271226666,-71.0651511010299,1,1,2,56,1,82,0,17
24,"Private room",42.2844536718523,-71.0752076577068,1,1,1,192,49,82,278,1
8,"Private room",42.2966673685958,-71.0797447179129,1,1,1,301,1,1,76,18
2,"Entire home/apt",42.2532224506649,-71.1247067263904,1,2,3,30,2,2,356,17
40,"Entire home/apt",42.357378212956,-71.071350905257,1.5,3,3,329,49,27,250,17
2,"Private room",42.3343551284162,-71.1029891438358,1,1,1,286,1,1,107,5
3,"Entire home/apt",42.3500058272274,-71.0775740686534,1,1,1,201,45,4,356,17
1,"Entire home/apt",42.3577593243149,-71.067840896988,1,1,2,57,17,89,150,6
4,"Entire home/apt",42.3578055253715,-71.0705278920092,1.5,2,3,176,1,1,0,20
1,"Private room",42.3051260089836,-71.1142332790282,1,1,1,338,2,2,68,18
5,"Private room",42.3597195356887,-71.1455004869609,1,1,1,239,34,82,287,3
4,"Entire home/apt",42.3206669140826,-71.0566217799584,3,6,12,163,3,47,320,18
1,"Private room",42.3828110531513,-71.0786470394171,1,1,1,326,1,1,0,2
1,"Entire home/apt",42.3576383733026,-71.0656998807978,1,1,2,130,14,82,279,138
1,"Entire home/apt",42.3792862530725,-71.0387115235672,1.5,2,2,110,8,36,143,6
1,"Entire home/apt",42.3428940256032,-71.0621072532244,1,0,1,57,34,55,9,11
6,"Private room",42.3822998431082,-71.0274241224549,1,2,2,309,24,77,340,1
9,"Entire home/apt",42.337134889888,-71.0838133214568,2,3,5,259,49,56,89,15
11,"Entire home/apt",42.3504658377512,-71.0670932254801,1,2,3,184,34,104,166,58
1,"Entire home/apt",42.3584385953084,-71.0615256864567,1,1,1,8,1,1,0,0
1,"Entire home/apt",42.348237076531,-71.0685174246612,1,1,1,46,1,97,0,2
6,"Entire home/apt",42.3356406714725,-71.0346518905773,1.5,2,4,130,49,30,342,15
1,"Private room",42.3117287869496,-71.0610301964095,1,1,1,8,49,70,5,83
30,"Private room",42.3595459224675,-71.1399213126659,1,1,2,316,1,74,149,22
1,"Entire home/apt",42.3675854905296,-71.0563047514988,1,2,2,130,27,89,78,161
2,"Entire home/apt",42.342099522611,-71.1453792054657,1,2,2,32,8,74,84,67
2,"Entire home/apt",42.3491584190575,-71.0500648368804,2,2,3,226,14,104,167,28
14,"Entire home/apt",42.3675811631552,-71.0561127775018,1,1,1,32,1,77,336,378
8,"Entire home/apt",42.3529193122901,-71.0789854803066,1,0,1,360,3,47,220,7
1,"Entire home/apt",42.3897724494522,-71.0061821056054,1,1,2,36,49,36,129,13
13,"Private room",42.293237360905,-71.0640114115924,1,1,1,326,27,67,88,15
1,"Entire home/apt",42.3203811859635,-71.1127017268276,1,2,2,75,24,19,295,83
58,"Entire home/apt",42.3641748449002,-71.0632041228442,2,2,2,216,1,56,364,6
2,"Private room",42.3517920312513,-71.1269008169963,1,1,1,296,8,3,27,125
1,"Entire home/apt",42.3412117436163,-71.0795507455907,1,1,2,103,1,61,0,0
1,"Entire home/apt",42.3508925947612,-71.1312681875465,1,1,1,36,45,77,127,1
1,"Entire home/apt",42.341276123636,-71.1463819298505,1,1,2,57,1,1,0,4
1,"Entire home/apt",42.3644482017082,-71.0575604413395,1,2,2,110,1,1,0,0
364,"Entire home/apt",42.3319243782813,-71.1115101739164,1,0,1,46,2,4,346,0
982,"Entire home/apt",42.328966794834,-71.1110660925532,2,2,1,78,2,4,87,0
1,"Private room",42.3168057884635,-71.0735270666945,1,1,1,8,1,55,365,6
1,"Private room",42.3791428462358,-71.0395638133261,2,1,1,319,2,3,323,143
1,"Entire home/apt",42.3767925107455,-71.0520873196465,1,2,3,188,1,1,0,3
7,"Private room",42.3094486206715,-71.0455495160407,2,1,2,330,8,61,249,341
1,"Entire home/apt",42.3665244206758,-71.0521316929505,1,1,1,122,49,82,27,14
3,"Entire home/apt",42.3600671763911,-71.0674613483581,1,0,1,110,14,4,0,50
31,"Private room",42.3139130141854,-71.0926295170517,1.5,1,1,217,49,74,365,0
1,"Entire home/apt",42.3081419870493,-71.1179366545491,1,1,1,130,44,24,80,13
60,"Entire home/apt",42.3655412405107,-71.0570054951361,1,2,2,26,14,101,36,47
5,"Private room",42.2795035918229,-71.0937748763262,1,1,1,296,8,61,357,106
1,"Private room",42.3335418985109,-71.1002174768798,1.5,1,1,335,1,1,0,0
60,"Entire home/apt",42.3652226724362,-71.0559853108473,1,3,3,46,14,113,32,47
85,"Entire home/apt",42.3455731158993,-71.0776189585072,1,0,1,110,1,89,149,15
26,"Entire home/apt",42.342423898113,-71.0790961286091,1,0,1,51,24,97,334,16
60,"Entire home/apt",42.362382713726,-71.054486777118,1,2,2,16,27,108,39,3
4,"Entire home/apt",42.3458980436535,-71.0863888364545,1,1,1,110,24,95,332,61
2,"Private room",42.3423875740769,-71.0972511356973,1,1,1,360,8,61,285,68
1,"Entire home/apt",42.2921564514511,-71.1128582925453,2,3,3,130,24,82,4,0
1,"Entire home/apt",42.3636604777604,-71.0502319438158,2,2,3,154,1,1,162,59
1,"Private room",42.2935678948333,-71.1584728066391,1,1,1,32,8,61,0,2
2,"Private room",42.3244321773282,-71.1078903320761,1,1,1,310,24,35,293,24
2,"Entire home/apt",42.3600152030894,-71.0645741129106,1,2,2,181,17,113,0,4
982,"Entire home/apt",42.3464082378451,-71.079837710634,1,1,1,125,1,4,360,2
630,"Entire home/apt",42.3554472862982,-71.0599968713594,1,0,1,66,45,111,94,12
9,"Entire home/apt",42.350358244355,-71.0851743646591,1,1,1,87,2,24,360,0
5,"Entire home/apt",42.3587163513241,-71.0537119640439,1,1,2,140,1,61,0,2
3,"Entire home/apt",42.3507607643873,-71.0658508012342,2.5,3,9,218,2,62,126,128
1,"Private room",42.3306466832979,-71.1058425185636,1,1,1,347,1,1,292,56
3,"Entire home/apt",42.3364585368732,-71.0369138133365,2,2,2,188,8,97,337,28
1,"Entire home/apt",42.3509549232639,-71.069194422319,2,2,2,163,1,1,0,0
1,"Entire home/apt",42.3320288312287,-71.0376439119056,2,2,2,188,1,4,0,4
1,"Entire home/apt",42.3433515577351,-71.0889708285004,1,1,1,47,1,1,0,3
5,"Entire home/apt",42.3554095622387,-71.0613629263955,1,1,3,152,14,93,334,51
49,"Entire home/apt",42.3637884134368,-71.0550267568372,1.5,2,3,236,1,43,44,14
1,"Private room",42.3401731382821,-71.0476298220222,1,1,1,12,1,3,63,94
1,"Entire home/apt",42.3373442521078,-71.0475104193542,1,0,1,42,2,104,179,7
1,"Entire home/apt",42.3598073605579,-71.0628221417421,3,2,3,110,8,2,0,1
11,"Entire home/apt",42.3497296932011,-71.0879236417328,1,0,1,76,1,4,364,5
1,"Private room",42.3484928913832,-71.1690072767917,1,1,1,187,1,1,0,0
2,"Shared room",42.3666945319078,-71.0663363540365,1,1,2,10,27,1,0,12
1,"Entire home/apt",42.3438414306424,-71.0718266361327,1,1,1,135,24,95,329,108
1,"Entire home/apt",42.3466737878071,-71.0754984724236,1,1,1,147,1,82,79,47
40,"Entire home/apt",42.3514709171203,-71.0832044352349,1,2,2,57,49,27,336,26
1,"Entire home/apt",42.3481837712507,-71.0812744811694,1,0,1,60,24,104,319,76
1,"Private room",42.3320583317357,-71.100886274953,1,1,1,290,8,82,67,1
1,"Private room",42.3316004862361,-71.0363541380956,1,1,1,348,1,3,62,47
982,"Entire home/apt",42.3447415829501,-71.0997045963787,1,1,1,35,1,4,360,1
5,"Entire home/apt",42.2925948084168,-71.0664772319196,1,2,2,62,14,61,144,16
2,"Private room",42.3366831344921,-71.0747892757154,1,1,1,360,2,66,18,5
182,"Entire home/apt",42.322738791917,-71.0599219401159,1,2,2,156,2,36,93,0
85,"Entire home/apt",42.3607087659434,-71.0642182972803,1,0,1,119,2,89,134,34
630,"Entire home/apt",42.3557589719962,-71.0619775650883,2,3,1,184,45,39,90,4
85,"Entire home/apt",42.3436417949923,-71.0757245216446,1,0,1,110,1,89,35,25
1,"Private room",42.3207338152441,-71.0587387156183,1,1,1,8,1,61,355,10
982,"Entire home/apt",42.3446961979843,-71.1011476350712,1,1,1,46,1,4,360,0
5,"Entire home/apt",42.3656045888741,-71.0568804834037,1,1,2,78,38,89,159,66
1,"Entire home/apt",42.3474237816077,-71.0392081173416,2,2,2,110,34,104,0,0
982,"Entire home/apt",42.3524172176597,-71.0616190511124,2,2,2,85,1,4,360,3
1,"Private room",42.2995532154644,-71.1291383531571,1,1,1,46,27,77,364,3
5,"Entire home/apt",42.3555277979054,-71.0783414347104,1,1,2,57,49,101,244,149
4,"Entire home/apt",42.3445384488363,-71.0660218782518,1,2,1,56,27,4,0,8
1,"Entire home/apt",42.3477220696416,-71.1335503607733,1,0,2,326,1,4,0,1
1,"Private room",42.3095106754705,-71.0625707488732,1,1,1,271,1,35,13,5
4,"Private room",42.2749402908532,-71.1181967518542,1,1,1,268,2,74,293,0
1,"Entire home/apt",42.3481438143392,-71.1035219749948,1,1,1,184,2,3,9,2
1,"Entire home/apt",42.3302593570768,-71.0545767378033,2.5,4,5,199,8,12,96,22
630,"Entire home/apt",42.3585901465766,-71.0551443248986,2,2,2,16,45,22,96,14
2,"Entire home/apt",42.3513219498503,-71.057654993816,1,2,3,231,23,113,353,39
6,"Entire home/apt",42.3806848193162,-71.0277046692683,1,2,2,47,34,97,340,24
1,"Private room",42.3044337718723,-71.1096768876585,1,1,1,301,1,1,0,5
630,"Entire home/apt",42.3513523012652,-71.0657281526275,1,1,2,36,45,4,100,3
1,"Entire home/apt",42.3509751137914,-71.0975084810896,1,1,1,67,1,55,0,7
60,"Entire home/apt",42.3671617865162,-71.0533655903218,1,2,2,360,27,101,35,0
982,"Entire home/apt",42.3521419410327,-71.063519498615,1,1,1,37,1,4,360,0
1,"Private room",42.3625938854533,-71.1402146324734,1,1,1,47,1,1,356,0
3,"Entire home/apt",42.3174780597003,-71.1081947434131,1,1,1,348,14,74,333,208
2,"Entire home/apt",42.3081612614573,-71.1146752218288,1,1,1,8,1,1,0,1
9,"Private room",42.3185053717074,-71.081367698454,1,1,1,258,8,3,1,11
8,"Private room",42.2370363415181,-71.1328530198541,1,1,1,256,1,1,339,4
6,"Private room",42.2897139320728,-71.0614035036455,1,1,2,313,27,74,336,65
1,"Entire home/apt",42.3605700854723,-71.0681577370635,1,1,1,96,49,82,154,34
11,"Private room",42.3550253644986,-71.1374026641017,3,1,1,234,2,95,339,6
339,"Entire home/apt",42.3453775478465,-71.1000176621145,1,1,2,152,1,4,171,2
505,"Entire home/apt",42.3464811396316,-71.0797971428631,2,2,3,253,2,17,333,0
24,"Private room",42.3042040691735,-71.0711836469589,1,1,1,217,49,82,288,7
2,"Private room",42.3160577176375,-71.1161873475423,1,1,1,348,1,77,341,9
6,"Entire home/apt",42.3407568369472,-71.0795372304707,1,0,1,127,34,85,149,18
11,"Entire home/apt",42.33302090162,-71.0522025494875,1,2,4,360,34,4,334,117
1,"Entire home/apt",42.3210604497437,-71.1107789191856,1,2,3,83,27,108,152,11
1,"Entire home/apt",42.3588031071503,-71.0697221588361,1,1,1,252,28,85,365,19
6,"Entire home/apt",42.3438742159276,-71.0741715834613,1,0,1,122,34,85,51,53
1,"Entire home/apt",42.3536012564113,-71.1732073138089,1,1,1,110,1,1,178,0
3,"Entire home/apt",42.2851523286791,-71.0699575587708,1,2,2,57,1,61,87,3
1,"Entire home/apt",42.3309298354882,-71.0414639721864,2,1,1,83,1,82,20,12
1,"Private room",42.330991765889,-71.0984682608329,1,0,1,335,1,1,0,0
1,"Private room",42.3376718255605,-71.0698890019993,1.5,1,1,22,8,55,154,69
1,"Entire home/apt",42.3792194966219,-71.0332981831422,1,2,2,188,1,1,336,104
4,"Private room",42.312548264323,-71.0622725706364,2.5,1,1,319,2,3,343,48
31,"Private room",42.3139118338622,-71.0942835089395,1,1,1,239,34,74,365,2
630,"Entire home/apt",42.3498864057416,-71.1308567553738,1,1,2,360,45,7,16,2
1,"Entire home/apt",42.3482274234286,-71.0681032949578,1,0,1,302,1,1,0,0
22,"Entire home/apt",42.3564541734817,-71.061030598429,1,0,1,152,1,1,78,9
31,"Private room",42.3171087361385,-71.0807788226551,1,1,1,175,34,74,279,6
1,"Private room",42.3245138879577,-71.1054062041604,1.5,1,1,326,8,55,317,152
3,"Private room",42.3277750501617,-71.0988299374104,1,1,1,187,1,61,0,2
982,"Entire home/apt",42.3308346976814,-71.11277326656,2,2,2,83,2,4,360,0
1,"Private room",42.3489148830345,-71.1299798048645,1,1,1,205,1,1,25,0
982,"Entire home/apt",42.3644319546249,-71.0593945603162,1,1,1,42,2,4,360,0
364,"Entire home/apt",42.3507700801855,-71.0465715876484,1,1,1,293,1,4,77,0
1,"Entire home/apt",42.3639922062173,-71.0548813277202,1,1,1,57,1,82,158,48
2,"Entire home/apt",42.3819517869168,-71.0686698536328,3,4,4,332,3,56,352,7
24,"Private room",42.2836576971457,-71.0727627343723,1,1,1,192,49,82,278,3
1,"Entire home/apt",42.3534529944989,-71.0763054053714,1,0,1,78,1,97,93,3
1,"Entire home/apt",42.3356935372966,-71.047724167655,1.5,1,1,272,1,1,0,0
3,"Entire home/apt",42.3495582895763,-71.0605116668709,1,2,2,216,1,19,340,4
5,"Entire home/apt",42.3438157451534,-71.0809220052764,1,0,2,32,27,97,165,3
17,"Private room",42.2821232949402,-71.0648869044141,3.5,1,2,258,2,55,349,6
1,"Private room",42.3380857894347,-71.0793837612093,1,1,1,22,27,61,23,55
13,"Entire home/apt",42.358931308259,-71.0633110041496,1,1,1,83,3,62,158,13
630,"Entire home/apt",42.3379725691624,-71.1529504152796,1,1,1,347,45,113,113,0
1,"Private room",42.3604805844787,-71.0641660346736,1,1,1,326,1,1,0,0
1,"Entire home/apt",42.315020710015,-71.0625273808992,1,2,2,27,1,1,4,16
12,"Private room",42.2997734129388,-71.0604758082839,2.5,1,2,310,8,35,340,366
1,"Private room",42.3470369911932,-71.0912631497045,1,1,1,313,27,2,0,0
7,"Private room",42.3362433340141,-71.0796328690092,1,1,2,316,14,80,22,3
1,"Entire home/apt",42.3412248919096,-71.0943622960716,1,2,5,147,1,1,193,18
17,"Private room",42.3861482479864,-71.0032742471381,2,1,2,295,8,61,78,36
1,"Entire home/apt",42.3357318008989,-71.097483700581,1,0,1,8,27,82,0,0
58,"Entire home/apt",42.3541152942963,-71.0744144457636,1,1,1,152,1,1,318,22
5,"Entire home/apt",42.3432369897615,-71.0824359227083,1,0,2,78,1,89,337,52
1,"Entire home/apt",42.3634939160267,-71.0563454755879,1,0,1,93,8,74,31,1
1,"Private room",42.3254406229342,-71.0576476951653,1.5,1,1,271,2,67,73,21
2,"Private room",42.3403681873943,-71.0801513594963,1.5,1,1,26,24,35,8,6
2,"Private room",42.337748368505,-71.0514539259994,2.5,1,1,29,8,1,126,153
5,"Private room",42.3230847322334,-71.1072223329378,1,1,2,62,2,55,169,19
2,"Private room",42.3079748131092,-71.116221352987,1,1,1,310,1,3,329,38
1,"Entire home/apt",42.3366586820914,-71.0473640173102,1,1,1,107,24,4,62,18
1,"Entire home/apt",42.3797278599699,-71.0342423551405,1,1,1,22,1,67,19,61
25,"Private room",42.3248532514846,-71.0593643132554,1,1,1,67,2,4,365,1
37,"Private room",42.3882698378682,-71.0074508396616,1,1,1,301,1,3,47,13
5,"Private room",42.2819233560411,-71.0951443565993,1,1,1,316,8,61,358,108
982,"Entire home/apt",42.328725165734,-71.1102992563073,1,0,1,26,2,4,360,1
1,"Private room",42.345193459406,-71.0827283940889,1,1,1,346,1,1,0,7
85,"Entire home/apt",42.3436647039722,-71.0756218848042,1,0,1,110,1,89,173,5
3,"Private room",42.3480212644725,-71.0942872966517,1,1,2,57,8,1,142,52
3,"Entire home/apt",42.3766343529847,-71.0523788337245,1,2,2,130,14,82,160,15
1,"Entire home/apt",42.3509292292424,-71.0991930624438,1,1,1,125,49,95,60,23
1,"Private room",42.3492094320075,-71.0928110219229,1,1,1,103,8,2,157,13
1,"Private room",42.3409471266882,-71.0507413903934,1.5,1,1,107,27,4,87,2
982,"Entire home/apt",42.3445720433662,-71.0998081490406,2,2,2,89,1,4,360,6
3,"Entire home/apt",42.3794678594755,-71.0218052068895,1,2,4,27,8,104,181,66
982,"Entire home/apt",42.3434956956729,-71.0974493449415,1,1,1,36,1,4,360,0
3,"Entire home/apt",42.350021824819,-71.1505846325544,1.5,3,4,130,1,88,151,23
1,"Private room",42.2881271799001,-71.0731642530835,1,1,1,335,1,1,87,2
7,"Private room",42.3092190829334,-71.0456411637393,1,1,1,262,8,61,199,220
982,"Entire home/apt",42.3449597750131,-71.1018334870523,2,2,2,97,1,4,360,0
630,"Entire home/apt",42.3512741407115,-71.0616752125337,2,2,2,87,45,11,103,18
